code;name;category;id;volume;price;cap;volume_2012_1;price_2012_1;cap_2012_1;volume_2012_2;price_2012_2;cap_2012_2;volume_2012_3;price_2012_3;cap_2012_3;volume_2012_4;price_2012_4;cap_2012_4;volume_2013_1;price_2013_1;cap_2013_1;volume_2013_2;price_2013_2;cap_2013_2;volume_2013_3;price_2013_3;cap_2013_3;volume_2013_4;price_2013_4;cap_2013_4;volume_2014_1;price_2014_1;cap_2014_1;volume_2014_2;price_2014_2;cap_2014_2;volume_2014_3;price_2014_3;cap_2014_3;volume_2014_4;price_2014_4;cap_2014_4;volume_2015_1;price_2015_1;cap_2015_1;volume_2015_2;price_2015_2;cap_2015_2;volume_2015_3;price_2015_3;cap_2015_3;volume_2015_4;price_2015_4;cap_2015_4;volume_2016_1;price_2016_1;cap_2016_1;volume_2016_2;price_2016_2;cap_2016_2;volume_2016_3;price_2016_3;cap_2016_3;volume_2016_4;price_2016_4;cap_2016_4;volume_2017_1;price_2017_1;cap_2017_1;volume_2017_2;price_2017_2;cap_2017_2;volume_2017_3;price_2017_3;cap_2017_3;volume_2017_4;price_2017_4;cap_2017_4;volume_2018_1;price_2018_1;cap_2018_1;volume_2018_2;price_2018_2;cap_2018_2;volume_2018_3;price_2018_3;cap_2018_3;volume_2018_4;price_2018_4;cap_2018_4;volume_2019_1;price_2019_1;cap_2019_1;volume_2019_2;price_2019_2;cap_2019_2;volume_2019_3;price_2019_3;cap_2019_3;volume_2019_4;price_2019_4;cap_2019_4;volume_2020_1;price_2020_1;cap_2020_1;volume_2020_2;price_2020_2;cap_2020_2;volume_2020_3;price_2020_3;cap_2020_3;volume_2020_4;price_2020_4;cap_2020_4
ISKJ;"ПАО ""ИСКЧ""";aо;1-01-08902-A;75000000,0;9,712;728400000,0;75000000,0;13,185;988875000,0;75000000,0;10,138;760350000,0;75000000,0;11,615;871125000,0;75000000,0;13,259;994425000,0;75000000,0;13,969;1047675000,0;75000000,0;16,188;1214100000,0;75000000,0;17,75;1331250000,0;75000000,0;19,108;1433100000,0;75000000,0;15,337;1150275000,0;75000000,0;14,073;1055475000,0;75000000,0;12,5;937500000,0;75000000,0;11,3;847500000,0;75000000,0;9,1;682500000,0;75000000,0;9,2;690000000,0;75000000,0;10,05;753750000,0;75000000,0;10,55;791250000,0;75000000,0;27,35;2051250000,0;75000000,0;20,3;1522500000,0;75000000,0;18,45;1383750000,0;75000000,0;17,9;1342500000,0;75000000,0;14,1;1057500000,0;75000000,0;11,95;896250000,0;75000000,0;12,85;963750000,0;75000000,0;11,3;847500000,0;75000000,0;9,0;675000000,0;75000000,0;9,35;701250000,0;75000000,0;9,3;697500000,0;75000000,0;7,82;586500000,0;75000000,0;9,34;700500000,0;75000000,0;8,78;658500000,0;75000000,0;14,98;1123500000,0;75000000,0;12,96;972000000,0;75000000,0;11,7;877500000,0;75000000,0;26,7;2002500000,0;75000000,0;34,33;2574750000,0;75000000,0;38,11;2858250000,0
IVSB;"ОАО ""Ивановская энергосбытовая компания""";aо;1-01-65081-D;1097370827,0;0,20857;228878633,39;1097370827,0;0,21778;238985418,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IVSBP;"ОАО ""Ивановская энергосбытовая компания""";ап;2-01-65081-D;152180014,0;;;152180014,0;0,1605;24424892,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JNOS;"ПАО ""Славнефть-ЯНОС""";aо;1-01-00199-A;932654723,0;9,937;9267789982,45;932654723,0;11,694;10906464330,76;932654723,0;12,796;11934249835,51;932654723,0;20,444;19067193157,01;932654723,0;13,204;12314772962,49;932654723,0;17,858;16655348043,33;932654723,0;12,124;11307505861,65;932654723,0;16,835;15701242261,71;932654723,0;16,574;15457819379,0;932654723,0;17,048;15899897717,7;932654723,0;18,086;16867993320,18;932654723,0;36,979;34488639001,82;932654723,0;36,5;34041897389,5;932654723,0;35,05;32689548041,15;932654723,0;28,2;26300863188,6;932654723,0;26,2;24435553742,6;932654723,0;24,2;22570244296,6;932654723,0;25,6;23875960908,8;932654723,0;22,7;21171262212,1;932654723,0;26,5;24715350159,5;932654723,0;30,0;27979641690,0;932654723,0;26,3;24528819214,9;932654723,0;23,3;21730855045,9;932654723,0;23,0;21451058629,0;932654723,0;24,5;22850040713,5;932654723,0;21,2;19772280127,6;932654723,0;16,6;15482068401,8;932654723,0;17,6;16414723124,8;932654723,0;17,2;16041661235,6;932654723,0;17,9;16694519541,7;932654723,0;16,65;15528701137,95;932654723,0;16,05;14969108304,15;932654723,0;16,0;14922475568,0;932654723,0;15,45;14409515470,35;932654723,0;18,5;17254112375,5;932654723,0;18,4;17160846903,2;932654723,0;18,05;16834417750,15
JNOSP;"ПАО ""Славнефть-ЯНОС""";ап;2-01-00199-A;310884574,0;5,438;1690590313,41;310884574,0;6,782;2108419180,87;310884574,0;7,384;2295571694,42;310884574,0;11,016;3424704467,18;310884574,0;11,557;3592893021,72;310884574,0;12,732;3958182396,17;310884574,0;10,84;3369988782,16;310884574,0;15,237;4736948254,04;310884574,0;15,368;4777674133,23;310884574,0;14,178;4407721490,17;310884574,0;18,873;5867324565,1;310884574,0;33,813;10511940100,66;310884574,0;32,9;10228102484,6;310884574,0;35,85;11145211977,9;310884574,0;30,3;9419802592,2;310884574,0;23,4;7274699031,6;310884574,0;23,0;7150345202,0;310884574,0;21,8;6777283713,2;310884574,0;19,4;6031160735,6;310884574,0;17,6;5471568502,4;310884574,0;18,0;5595922332,0;310884574,0;16,2;5036330098,8;310884574,0;14,4;4476737865,6;310884574,0;14,9;4632180152,6;310884574,0;14,6;4538914780,4;310884574,0;14,7;4570003237,8;310884574,0;13,4;4165853291,6;310884574,0;14,3;4445649408,2;310884574,0;12,4;3854968717,6;310884574,0;14,65;4554459009,1;310884574,0;13,18;4097458685,32;310884574,0;11,92;3705744122,08;310884574,0;11,9;3699526430,6;310884574,0;12,48;3879839483,52;310884574,0;13,86;4308860195,64;310884574,0;14,18;4408343259,32;310884574,0;13,56;4215594823,44
KAZT;"ПАО ""КуйбышевАзот""";aо;1-01-00067-A;237043251,0;64,05;15182620226,55;237043251,0;77,89;18463298820,39;237043251,0;82,79;19624810750,29;237043251,0;78,97;18719305531,47;237043251,0;90,04;21343374320,04;237043251,0;92,13;21838794714,63;237043251,0;100,0;23704325100,0;237043251,0;84,58;20049118169,58;237043251,0;91,92;21789015631,92;237043251,0;86,29;20454462128,79;237043251,0;90,39;21426339457,89;237043251,0;91,14;21604121896,14;237043251,0;85,7;20314606610,7;237043251,0;84,5;20030154709,5;237043251,0;78,0;18489373578,0;237043251,0;80,4;19058277380,4;237043251,0;81,2;19247911981,2;237043251,0;80,5;19081981705,5;237043251,0;83,8;19864224433,8;237043251,0;86,1;20409423911,1;234147999,0;87,2;20417705512,8;234147999,0;87,7;20534779512,3;234147999,0;80,6;18872328719,4;234147999,0;88,8;20792342311,2;234147999,0;88,6;20745512711,4;234147999,0;84,7;19832335515,3;234147999,0;90,2;21120149509,8;234147999,0;90,0;21073319910,0;234147999,0;109,4;25615791090,6;234147999,0;115,0;26927019885,0;234147999,0;140,0;32780719860,0;234147999,0;153,4;35918303046,6;234147999,0;146,8;34372926253,2;234147999,0;145,8;34138778254,2;234147999,0;138,8;32499742261,2;234147999,0;159,4;37323191040,6;234147999,0;155,6;36433428644,4
KAZTP;"ПАО ""КуйбышевАзот""";ап;2-01-00067-A;3696506,0;40,143;148388840,36;3696506,0;49,657;183557398,44;3696506,0;53,312;197068127,87;3696506,0;51,302;189638150,81;3696506,0;50,617;187106044,2;3696506,0;53,237;196790889,92;3696506,0;56,691;209558621,65;3696506,0;52,74;194953726,44;3696506,0;52,411;193737575,97;3696506,0;55,015;203363277,59;3696506,0;54,865;202808801,69;3696506,0;50,771;187675306,13;3696506,0;50,1;185194950,6;3696506,0;54,8;202568528,8;3696506,0;52,6;194436215,6;3696506,0;58,1;214766998,6;3696506,0;63,2;233619179,2;3696506,0;69,3;256167865,8;3696506,0;85,0;314203010,0;3696506,0;77,4;286109564,4;3696506,0;86,2;318638817,2;3696506,0;82,8;306070696,8;3696506,0;80,4;297199082,4;3696506,0;84,3;311615455,8;3696506,0;84,3;311615455,8;3696506,0;83,6;309027901,6;3696506,0;85,9;317529865,4;3696506,0;86,5;319747769,0;3696506,0;104,5;386284877,0;3696506,0;115,0;425098190,0;3696506,0;140,0;517510840,0;3696506,0;155,4;574437032,4;3696506,0;152,8;564826116,8;3696506,0;144,2;533036165,2;3696506,0;144,6;534514767,6;3696506,0;152,8;564826116,8;3696506,0;150,8;557433104,8
KBSB;"ПАО ""ТНС энерго Кубань""";aо;1-01-55218-E;17869440,0;169,41;3027261830,4;17869440,0;185,5;3314781120,0;17869440,0;166,18;2969543539,2;17869440,0;168,05;3002959392,0;17869440,0;170,58;3048169075,2;17869440,0;161,47;2885378476,8;17869440,0;153,25;2738491680,0;17869440,0;144,19;2576594553,6;17869440,0;130,75;2336429280,0;17869440,0;140,1;2503508544,0;17869440,0;146,12;2611082572,8;17869440,0;140,99;2519412345,6;17869440,0;117,5;2099659200,0;17869440,0;82,0;1465294080,0;17869440,0;112,5;2010312000,0;17869440,0;110,5;1974573120,0;17869440,0;148,0;2644677120,0;17869440,0;141,0;2519591040,0;17869440,0;158,0;2823371520,0;17869440,0;152,5;2725089600,0;17869440,0;154,0;2751893760,0;17869440,0;163,5;2921653440,0;17869440,0;128,0;2287288320,0;17869440,0;145,0;2591068800,0;17869440,0;140,0;2501721600,0;17869440,0;;;17869440,0;137,5;2457048000,0;17869440,0;163,0;2912718720,0;17869440,0;148,0;2644677120,0;17869440,0;128,0;2287288320,0;17869440,0;127,0;2269418880,0;17869440,0;121,0;2162202240,0;17869440,0;132,5;2367700800,0;17869440,0;137,5;2457048000,0;17869440,0;188,5;3368389440,0;17869440,0;134,5;2403439680,0;17869440,0;128,5;2296223040,0
KBTK;"ПАО ""КТК""";aо;1-02-11330-F;99258355,0;151,75;15062455371,25;99258355,0;168,95;16769699077,25;99258355,0;147,0;14590978185,0;99258355,0;134,67;13367122667,85;99258355,0;109,88;10906508047,4;99258355,0;80,19;7959527487,45;99258355,0;72,23;7169430981,65;99258355,0;64,41;6393230645,55;99258355,0;55,1;5469135360,5;99258355,0;70,03;6951062600,65;99258355,0;67,88;6737657137,4;99258355,0;58,08;5764925258,4;99258355,0;80,0;7940668400,0;99258355,0;99,7;9896057993,5;99258355,0;85,5;8486589352,5;99258355,0;53,5;5310321992,5;99258355,0;58,8;5836391274,0;99258355,0;58,6;5816539603,0;99258355,0;58,5;5806613767,5;99258355,0;72,6;7206156573,0;99258355,0;84,1;8347627655,5;99258355,0;100,7;9995316348,5;99258355,0;124,3;12337813526,5;99258355,0;119,5;11861373422,5;99258355,0;130,5;12953215327,5;99258355,0;155,5;15434674202,5;99258355,0;187,5;18610941562,5;99258355,0;189,0;18759829095,0;99258355,0;191,6;19017900818,0;99258355,0;193,2;19176714186,0;99258355,0;129,8;12883734479,0;99258355,0;126,0;12506552730,0;99258355,0;193,6;19216417528,0;99258355,0;147,8;14670384869,0;99258355,0;155,6;15444600038,0;99258355,0;150,2;14908604921,0;99258355,0;153,0;15186528315,0
KCHE;"ПАО ""Камчатскэнерго""";aо;1-02-00235-A;41851554774,0;0,12983;5433587356,31;41851554774,0;0,1364;5708552071,17;41851554774,0;0,09821;4110241194,35;41851554774,0;0,12607;5276225510,36;41851554774,0;;;41851554774,0;;;41851554774,0;0,11073;4634222660,13;41851554774,0;;;41851554774,0;;;41851554774,0;;;41851554774,0;;;41851554774,0;;;41851554774,0;;;41851554774,0;;;41851554774,0;;;41851554774,0;;;41851554774,0;;;41851554774,0;0,105;4394413251,27;41851554774,0;0,085;3557382155,79;41851554774,0;0,1865;7805314965,35;41851554774,0;0,163;6821803428,16;41851554774,0;0,155;6486990989,97;41851554774,0;0,1155;4833854576,4;41851554774,0;0,1465;6131252774,39;41851554774,0;0,1285;5377924788,46;41851554774,0;0,114;4771077244,24;41851554774,0;0,135;5649959894,49;41851554774,0;0,113;4729225689,46;41851554774,0;0,134;5608108339,72;41851554774,0;0,1505;6298658993,49;41851554774,0;0,138;5775514558,81;41851554774,0;0,1565;6549768322,13;41851554774,0;0,1555;6507916767,36;41851554774,0;0,164;6863654982,94;48746657782,0;0,2115;10309918120,89;48746657782,0;0,2165;10553651409,8;48746657782,0;0,2045;9968691516,42
KCHEP;"ПАО ""Камчатскэнерго""";ап;2-02-00235-A;183062052,0;;;183062052,0;;;183062052,0;;;183062052,0;;;183062052,0;;;183062052,0;;;183062052,0;;;183062052,0;0,04386;8029101,6;183062052,0;;;183062052,0;;;183062052,0;;;183062052,0;;;183062052,0;;;183062052,0;;;183062052,0;;;183062052,0;;;183062052,0;;;183062052,0;0,1257;23010899,94;183062052,0;0,094;17207832,89;183062052,0;0,236;43202644,27;183062052,0;0,224;41005899,65;183062052,0;0,2095;38351499,89;183062052,0;0,1465;26818590,62;183062052,0;0,346;63339469,99;183062052,0;0,313;57298422,28;183062052,0;0,2;36612410,4;183062052,0;0,227;41555085,8;183062052,0;0,239;43751830,43;183062052,0;0,298;54552491,5;183062052,0;0,296;54186367,39;183062052,0;0,297;54369429,44;183062052,0;0,3;54918615,6;183062052,0;0,298;54552491,5;183062052,0;0,316;57847608,43;183062052,0;0,365;66817648,98;183062052,0;0,374;68465207,45;183062052,0;0,361;66085400,77
KDSK;"ОАО ""Камский ДСК""";aо;1-01-57300-D;600000,0;;;600000,0;;;600000,0;;;600000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KGKC;"ПАО ""КГК""";aо;1-01-55226-E;;;;;;;;;;122453406,0;51,0;6245123706,0;122453406,0;48,94;5992869689,64;122453406,0;;;122453406,0;;;122453406,0;;;122453406,0;;;122453406,0;;;122453406,0;;;122453406,0;45,06;5517750474,36;122453406,0;;;122453406,0;;;122453406,0;50,2;6147160981,2;122453406,0;;;122453406,0;;;122453406,0;;;122453406,0;;;122453406,0;56,8;6955353460,8;122453406,0;50,8;6220633024,8;122453406,0;52,1;6379822452,6;122453406,0;;;122453406,0;;;122453406,0;;;122453406,0;;;122453406,0;;;122453406,0;;;122453406,0;;;122453406,0;;;122453406,0;;;122453406,0;71,0;8694191826,0;122453406,0;53,0;6490030518,0;122453406,0;51,0;6245123706,0;122453406,0;53,0;6490030518,0;122453406,0;55,5;6796164033,0;122453406,0;52,0;6367577112,0
KGKCP;"ПАО ""КГК""";ап;2-01-55226-E;;;;;;;;;;;;;14393052,0;51,043;734664553,24;14393052,0;54,627;786249251,6;14393052,0;50,385;725193925,02;14393052,0;51,029;734463050,51;14393052,0;51,15;736204609,8;14393052,0;51,065;734981200,38;14393052,0;51,068;735024379,54;14393052,0;51,04;734621374,08;14393052,0;51,0;734045652,0;14393052,0;51,0;734045652,0;14393052,0;;;14393052,0;;;14393052,0;;;14393052,0;;;14393052,0;;;14393052,0;51,6;742681483,2;14393052,0;51,4;739802872,8;14393052,0;;;14393052,0;51,1;735484957,2;14393052,0;50,6;728288431,2;14393052,0;;;14393052,0;;;14393052,0;;;14393052,0;;;14393052,0;;;14393052,0;;;14393052,0;;;14393052,0;81,1;1167276517,2;14393052,0;59,0;849190068,0;14393052,0;51,5;741242178,0;14393052,0;56,0;806010912,0;14393052,0;54,5;784421334,0;14393052,0;51,0;734045652,0
KHEL;"ОАО ""Казанский вертолетный завод""";aо;1-03-55106-D;154089390,0;103,86;16003724045,4;154089390,0;102,36;15772589960,4;154089390,0;111,89;17241061847,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KISB;"ОАО ""Кировэнергосбыт""";aо;1-01-65127-D;2148390472,0;0,17895;384454474,96;2148390472,0;0,12584;270353457,0;2148390472,0;0,09353;200938960,85;2148390472,0;0,07865;168970910,62;2148390472,0;0,08022;172343883,66;2148390472,0;0,07479;160678123,4;2148390472,0;;;2148390472,0;;;2148390472,0;;;2148390472,0;0,03138;67416493,01;2148390472,0;0,12287;263972737,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KISBP;"ОАО ""Кировэнергосбыт""";ап;2-01-65127-D;703995200,0;0,08113;57115130,58;703995200,0;0,08183;57607927,22;703995200,0;0,06755;47554875,76;703995200,0;0,06169;43429463,89;703995200,0;0,04858;34200086,82;703995200,0;0,04539;31954342,13;703995200,0;0,04345;30588591,44;703995200,0;0,04019;28293567,09;703995200,0;0,03451;24294874,35;703995200,0;0,02514;17698439,33;703995200,0;0,09671;68083375,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KLNA;"ОАО Концерн ""КАЛИНА""";aо;1-05-30306-D;6438348,0;4052,8;26093336774,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KLSB;"ПАО ""Калужская сбытовая компания""";aо;1-01-65057-D;91487347,0;19,285;1764333486,9;91487347,0;18,562;1698188135,01;91487347,0;19,558;1789309532,63;91487347,0;16,639;1522257966,73;91487347,0;12,835;1174240098,75;91487347,0;11,985;1096475853,8;91487347,0;;;91487347,0;7,416;678470165,35;91487347,0;5,544;507205851,77;91487347,0;5,328;487444584,82;91487347,0;;;91487347,0;;;91487347,0;;;91487347,0;;;91487347,0;;;91487347,0;14,98;1370480458,06;91487347,0;50,7;4638408492,9;91487347,0;31,7;2900148899,9;91487347,0;25,4;2323778613,8;91487347,0;26,4;2415265960,8;91487347,0;26,3;2406117226,1;91487347,0;25,7;2351224817,9;91487347,0;23,2;2122506450,4;91487347,0;16,4;1500392490,8;91487347,0;14,8;1354012735,6;91487347,0;12,5;1143591837,5;91487347,0;12,6;1152740572,2;91487347,0;12,8;1171038041,6;91487347,0;26,15;2392394124,05;91487347,0;12,75;1166463674,25;91487347,0;12,18;1114315886,46;91487347,0;11,46;1048444996,62;91487347,0;11,77;1076806074,19;91487347,0;9,33;853576947,51;91487347,0;11,72;1072231706,84;91487347,0;13,26;1213122221,22;91487347,0;11,35;1038381388,45
KMAZ;"ПАО ""КАМАЗ""";aо;1-08-55010-D;707229559,0;35,43;25057143275,37;707229559,0;46,58;32942752858,22;707229559,0;44,92;31768751790,28;707229559,0;40,86;28897399780,74;707229559,0;37,22;26323084185,98;707229559,0;38,27;27065675222,93;707229559,0;38,3;27086892109,7;707229559,0;62,51;44208919733,09;707229559,0;51,46;36394033106,14;707229559,0;36,97;26146276796,23;707229559,0;37,57;26570614531,63;707229559,0;31,78;22475755385,02;707229559,0;26,1;18458691489,9;707229559,0;34,7;24540865697,3;707229559,0;38,0;26874723242,0;707229559,0;34,75;24576227175,25;707229559,0;35,4;25035926388,6;707229559,0;35,0;24753034565,0;707229559,0;34,85;24646950131,15;707229559,0;43,7;30905931728,3;707229559,0;49,65;35113947604,35;707229559,0;57,95;40983952944,05;707229559,0;51,45;36386960810,55;707229559,0;54,7;38685456877,3;707229559,0;52,55;37164913325,45;707229559,0;52,95;37447805149,05;707229559,0;53,45;37801419928,55;707229559,0;64,0;45262691776,0;707229559,0;53,7;37978227318,3;707229559,0;55,0;38897625745,0;707229559,0;60,0;42433773540,0;707229559,0;61,5;43494617878,5;707229559,0;60,9;43070280143,1;707229559,0;51,3;36280876376,7;707229559,0;57,0;40312084863,0;707229559,0;59,7;42221604672,3;707229559,0;64,6;45687029511,4
KMEZ;"ПАО ""КМЗ""";aо;1-02-05376-A;495380,0;1656,1;820398818,0;495380,0;1709,2;846703496,0;495380,0;1215,8;602283004,0;;;;809480,0;903,7;731527076,0;809480,0;773,2;625889936,0;809480,0;551,3;446266324,0;1202700,0;584,7;703218690,0;1202700,0;474,2;570320340,0;1202700,0;528,5;635626950,0;1202700,0;459,2;552279840,0;1202700,0;447,4;538087980,0;2075600,0;439,0;911188400,0;2075600,0;527,0;1093841200,0;2075600,0;434,0;900810400,0;2075600,0;380,0;788728000,0;2075600,0;395,0;819862000,0;2075600,0;394,0;817786400,0;2075600,0;374,0;776274400,0;2075600,0;400,0;830240000,0;2075600,0;410,0;850996000,0;2075600,0;394,0;817786400,0;2075600,0;378,0;784576800,0;2075600,0;413,0;857222800,0;2075600,0;366,0;759669600,0;2075600,0;370,0;767972000,0;2075600,0;344,0;714006400,0;2075600,0;341,0;707779600,0;2075600,0;360,0;747216000,0;3764600,0;465,0;1750539000,0;3764600,0;423,5;1594308100,0;3764600,0;603,0;2270053800,0;3764600,0;525,0;1976415000,0;3764600,0;418,0;1573602800,0;3764600,0;451,0;1697834600,0;3764600,0;498,0;1874770800,0;3764600,0;625,0;2352875000,0
KMTZ;"ПАО ""КМЗ""";aо;1-01-03975-A;17670339,0;;;17670339,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;;28416095,0;;
KOGK;"ПАО ""Коршуновский ГОК""";aо;1-01-20992-F;250126,0;50190,0;12553823940,0;250126,0;54700,0;13681892200,0;250126,0;57460,0;14372239960,0;250126,0;57660,0;14422265160,0;250126,0;69710,0;17436283460,0;250126,0;59130,0;14789950380,0;250126,0;42440,0;10615347440,0;250126,0;67710,0;16936031460,0;250126,0;65390,0;16355739140,0;250126,0;47480,0;11875982480,0;250126,0;49530,0;12388740780,0;250126,0;56450,0;14119612700,0;250126,0;66300,0;16583353800,0;250126,0;55600,0;13907005600,0;250126,0;48400,0;12106098400,0;250126,0;49600,0;12406249600,0;250126,0;51200,0;12806451200,0;250126,0;39500,0;9879977000,0;250126,0;33600,0;8404233600,0;250126,0;40700,0;10180128200,0;250126,0;53400,0;13356728400,0;250126,0;85600,0;21410785600,0;250126,0;72000,0;18009072000,0;250126,0;88000,0;22011088000,0;250126,0;87700,0;21936050200,0;250126,0;87600,0;21911037600,0;250126,0;77100,0;19284714600,0;250126,0;55500,0;13881993000,0;250126,0;48500,0;12131111000,0;250126,0;47500,0;11880985000,0;250126,0;48400,0;12106098400,0;250126,0;46800,0;11705896800,0;250126,0;42600,0;10655367600,0;250126,0;42800,0;10705392800,0;250126,0;45400,0;11355720400,0;250126,0;46200,0;11555821200,0;250126,0;53600,0;13406753600,0
KOMM;"ОАО ""БФ ""Коммунар""";aо;1-01-02315-D;330992,0;;;330992,0;;;330992,0;;;330992,0;;;330992,0;225,3;74572497,6;330992,0;348,8;115450009,6;330992,0;420,1;139049739,2;330992,0;;;330992,0;;;330992,0;;;330992,0;;;330992,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KOSB;"ОАО ""Колэнергосбыт""";aо;1-01-55159-E;1432206616,0;1,2017;1721082690,45;1432206616,0;1,294;1853275361,1;1432206616,0;0,6718;962156404,63;1432206616,0;0,7453;1067423590,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KOSBP;"ОАО ""Колэнергосбыт""";ап;2-01-55159-E;118405759,0;;;118405759,0;;;118405759,0;0,62426;73915979,11;118405759,0;0,48622;57571248,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KRGE;"ОАО ""Курганэнерго""";aо;1-01-00069-A;146602782,0;;;146602782,0;;;146602782,0;;;146602782,0;;;146602782,0;33,25;4874542501,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KRGEP;"ОАО ""Курганэнерго""";ап;2-01-00069-A;14393052,0;;;14393052,0;;;14393052,0;;;14393052,0;;;14393052,0;6,338;91223163,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KRKN;"ПАО ""Саратовский НПЗ""";aо;1-01-00248-A;748012,0;;;748012,0;5583,0;4176150996,0;748012,0;5075,0;3796160900,0;748012,0;6536,0;4889006432,0;748012,0;5425,0;4057965100,0;748012,0;6205,0;4641414460,0;748012,0;6346,0;4746884152,0;748012,0;7906,0;5913782872,0;748012,0;9529,0;7127806348,0;748012,0;7021,0;5251792252,0;748012,0;8066,0;6033464792,0;748012,0;8778,0;6566049336,0;748012,0;10460,0;7824205520,0;748012,0;10350,0;7741924200,0;748012,0;10230,0;7652162760,0;748012,0;10720,0;8018688640,0;748012,0;10450,0;7816725400,0;748012,0;9650,0;7218315800,0;748012,0;11650,0;8714339800,0;748012,0;9400,0;7031312800,0;748012,0;9000,0;6732108000,0;748012,0;;;748012,0;8800,0;6582505600,0;748012,0;8950,0;6694707400,0;748012,0;9000,0;6732108000,0;748012,0;8850,0;6619906200,0;748012,0;8650,0;6470303800,0;748012,0;6900,0;5161282800,0;748012,0;6300,0;4712475600,0;748012,0;6750,0;5049081000,0;748012,0;6950,0;5198683400,0;748012,0;8800,0;6582505600,0;748012,0;9700,0;7255716400,0;748012,0;11500,0;8602138000,0;748012,0;13050,0;9761556600,0;748012,0;12350,0;9237948200,0;748012,0;12050,0;9013544600,0
